,Keywords,title,company,Dominant_Topic,Topic_Perc_Contrib
967,"developer, analyst, sap, engineer, java, sql, net, manager, salesforce, web",Web Researcher & Data Entry Analyst,Sourcefit Philippines Inc,Data Engineering,249.4835
968,"developer, analyst, sap, engineer, java, sql, net, manager, salesforce, web",Data Processing / Web Research Associate,Sourcefit Philippines Inc,Data Engineering,249.4835
969,"developer, analyst, sap, engineer, java, sql, net, manager, salesforce, web",Data Protection Officer Senior Manager,TaskUs,Data Engineering,249.4835
970,"developer, analyst, sap, engineer, java, sql, net, manager, salesforce, web",Associate Operations Analyst,Manulife (International) Limited - Selen Chan,Data Engineering,249.4835
971,"developer, analyst, sap, engineer, java, sql, net, manager, salesforce, web",Associate Operations Analyst,Manulife - Agnes Yung,Data Engineering,249.4835
972,"developer, analyst, sap, engineer, java, sql, net, manager, salesforce, web",Data Visualization Analyst,HCM Nexus Consulting Inc,Data Engineering,249.4835
973,"developer, analyst, sap, engineer, java, sql, net, manager, salesforce, web",Human Capital Data Strategist,TaskUs,Data Engineering,249.4835
974,"developer, analyst, sap, engineer, java, sql, net, manager, salesforce, web",Zoom 077: Data Specialist,KMC MAG Solutions Inc,Data Engineering,249.4835
975,"developer, analyst, sap, engineer, java, sql, net, manager, salesforce, web",Data Integrity Supervisor (COG),Wells Fargo,Data Engineering,249.4835
976,"developer, analyst, sap, engineer, java, sql, net, manager, salesforce, web",Data Engineer,Manulife (International) Limited - Selen Chan,Data Engineering,249.4835
977,"developer, analyst, sap, engineer, java, sql, net, manager, salesforce, web",Analytics Big Data Architect,eTeam Workforce Pte Ltd,Data Engineering,249.4835
978,"developer, analyst, sap, engineer, java, sql, net, manager, salesforce, web",Data Engineer,Manulife - Agnes Yung,Data Engineering,249.4835
979,"developer, analyst, sap, engineer, java, sql, net, manager, salesforce, web",L1 Support/Data Engr,Eclaro Business Solutions Incorporated,Data Engineering,249.4835
980,"developer, analyst, sap, engineer, java, sql, net, manager, salesforce, web",DATA ENCODERS,Polytechnic University of the Philippines,Data Engineering,249.4835
981,"developer, analyst, sap, engineer, java, sql, net, manager, salesforce, web",Data Engineer (SQL Developer),Manulife (International) Limited - Selen Chan,Data Engineering,249.4835
982,"developer, analyst, sap, engineer, java, sql, net, manager, salesforce, web",Data Engineer (Spark Developer),Manulife (International) Limited - Selen Chan,Data Engineering,249.4835
983,"developer, analyst, sap, engineer, java, sql, net, manager, salesforce, web",Data Engineer (SQL Developer),Manulife - Agnes Yung,Data Engineering,249.4835
984,"developer, analyst, sap, engineer, java, sql, net, manager, salesforce, web",Data Engineer (Spark Developer),Manulife - Agnes Yung,Data Engineering,249.4835
985,"developer, analyst, sap, engineer, java, sql, net, manager, salesforce, web",SAP Master Data Governance,Accenture,Data Engineering,249.4835
986,"developer, analyst, sap, engineer, java, sql, net, manager, salesforce, web",Big Data Technical Architect,Accenture,Data Engineering,249.4835
987,"developer, analyst, sap, engineer, java, sql, net, manager, salesforce, web",AWS Redshift Data Engineer,Accenture,Data Engineering,249.4835
988,"developer, analyst, sap, engineer, java, sql, net, manager, salesforce, web",Data Analyst (Tableau),KMC MAG Solutions Inc,Data Engineering,249.4835
989,"developer, analyst, sap, engineer, java, sql, net, manager, salesforce, web","Analyst, Global Data Operations",Johnson & Johnson Vision,Data Engineering,249.4835
990,"developer, analyst, sap, engineer, java, sql, net, manager, salesforce, web",Data Controller,Polytechnic University of the Philippines,Data Engineering,249.4835
991,"developer, analyst, sap, engineer, java, sql, net, manager, salesforce, web",Data Engineer,Eclaro Business Solutions Incorporated,Data Engineering,249.4835
992,"developer, analyst, sap, engineer, java, sql, net, manager, salesforce, web",ROHQ - Chief Data Office- Data Management Analyst 1 (Officer/C09),Citi,Data Engineering,249.4835
993,"developer, analyst, sap, engineer, java, sql, net, manager, salesforce, web",Associate II - Data Analysis,UST Global Singapore Pte Limited,Data Engineering,249.4835
994,"developer, analyst, sap, engineer, java, sql, net, manager, salesforce, web",MASTER DATA ANALYST,3M,Data Engineering,249.4835
995,"developer, analyst, sap, engineer, java, sql, net, manager, salesforce, web",Data Analyst,Macquarie Group,Data Engineering,249.4835
996,"developer, analyst, sap, engineer, java, sql, net, manager, salesforce, web",Employee Services Manager - Time & Labor and Oracle HR Data Management,AECOM,Data Engineering,249.4835
997,"developer, analyst, sap, engineer, java, sql, net, manager, salesforce, web",Data Engineer,Manulife (International) Limited - Selen Chan,Data Engineering,249.4835
998,"developer, analyst, sap, engineer, java, sql, net, manager, salesforce, web",Data Engineer,Manulife - Agnes Yung,Data Engineering,249.4835
999,"developer, analyst, sap, engineer, java, sql, net, manager, salesforce, web",Data Analyst (Philippines),GrabTaxi Pte Ltd,Data Engineering,249.4835
1000,"machine, use, visualization, portfolio, python, product, sql, tableau, vendor, member",Data Scientist,"Smart Communications, Inc.",Data Storytelling,3.172
1001,"machine, use, visualization, portfolio, python, product, sql, tableau, vendor, member",Data Scientist,"Smart Communications, Inc.",Data Storytelling,3.172
1002,"use, product, least, modeling, analytical, portfolio, statistic, excel, environment, machine",Senior Data Scientist,"Novare Technologies, Inc.",Modelling/Analysis,2.5236
1003,"machine, use, visualization, portfolio, python, product, sql, tableau, vendor, member",Data Scientist,EMAPTA,Data Storytelling,4.48
1004,"use, product, least, modeling, analytical, portfolio, statistic, excel, environment, machine",Data Analytics & Visualization Supervisor,Curran Daly & Associates,Modelling/Analysis,3.0863
1005,"machine, use, visualization, portfolio, python, product, sql, tableau, vendor, member",Data Scientist,"Smart Communications, Inc.",Data Storytelling,3.172
1006,"machine, use, visualization, portfolio, python, product, sql, tableau, vendor, member",Data Scientist,"Smart Communications, Inc.",Data Storytelling,3.172
1007,"use, product, least, modeling, analytical, portfolio, statistic, excel, environment, machine",Senior Data Scientist,"Novare Technologies, Inc.",Modelling/Analysis,2.5236
1008,"machine, use, visualization, portfolio, python, product, sql, tableau, vendor, member",Data Scientist,EMAPTA,Data Storytelling,4.48
1009,"use, product, least, modeling, analytical, portfolio, statistic, excel, environment, machine",Data Analytics & Visualization Supervisor,Curran Daly & Associates,Modelling/Analysis,3.0863
1010,"machine, use, visualization, portfolio, python, product, sql, tableau, vendor, member",Data Scientist,"Smart Communications, Inc.",Data Storytelling,3.172
1011,"machine, use, visualization, portfolio, python, product, sql, tableau, vendor, member",Data Scientist,"Smart Communications, Inc.",Data Storytelling,3.172
1012,"use, product, least, modeling, analytical, portfolio, statistic, excel, environment, machine",Senior Data Scientist,"Novare Technologies, Inc.",Modelling/Analysis,2.5236
1013,"machine, use, visualization, portfolio, python, product, sql, tableau, vendor, member",Data Scientist,EMAPTA,Data Storytelling,4.48
1014,"use, product, least, modeling, analytical, portfolio, statistic, excel, environment, machine",Data Analytics & Visualization Supervisor,Curran Daly & Associates,Modelling/Analysis,3.0863
1015,"use, product, least, modeling, analytical, portfolio, statistic, excel, environment, machine",Equity Analytics Production Associate,MSCI Hong Kong Limited,Modelling/Analysis,5.0569
1016,"use, product, least, modeling, analytical, portfolio, statistic, excel, environment, machine",Data Engineering Specialist,CBRE Pte Ltd,Modelling/Analysis,4.6479
1017,"use, product, least, modeling, analytical, portfolio, statistic, excel, environment, machine",Senior Climate Data Specialist,MSCI Hong Kong Limited,Modelling/Analysis,3.8604
1018,"use, product, least, modeling, analytical, portfolio, statistic, excel, environment, machine",Sales Analyst Supervisor,Home Credit Philippines,Modelling/Analysis,2.8599
1019,"use, product, least, modeling, analytical, portfolio, statistic, excel, environment, machine",Data Scientist | CUBAO,Alorica Philippines,Modelling/Analysis,1.3942
1020,"marketing, update, evaluation, resolve, message, budgetsimprove, predict, aggregateqa, activitiesbuild, kpis_forecast",Data Scientist (Tableau and VBA Experience),KMC Solutions,Business Application,16.4553
1021,"use, product, least, modeling, analytical, portfolio, statistic, excel, environment, machine",Data and Analytics Officer - Homebased,"Sysgen RPO, Inc.",Modelling/Analysis,0.9591
1022,"use, product, least, modeling, analytical, portfolio, statistic, excel, environment, machine",Data Analyst (12 Months),Manpower Outsourcing Services Inc.,Modelling/Analysis,4.9517
1023,"use, product, least, modeling, analytical, portfolio, statistic, excel, environment, machine",DATA ANALYTICS AND VISUALIZATION (Assoc to Manager Level) - Temporary WFH,"Sysgen RPO, Inc.",Modelling/Analysis,0.1839
1024,"use, product, least, modeling, analytical, portfolio, statistic, excel, environment, machine",Data Scientist - Machine Learning (WFH),"Sysgen RPO, Inc.",Modelling/Analysis,1.2004
1025,"developer, analyst, sap, engineer, java, sql, net, manager, salesforce, web",Data Researchers,Innotribe Research Consulting,Data Engineering,0.3688
1026,"developer, analyst, sap, engineer, java, sql, net, manager, salesforce, web",Clinical Data Reduction/Anonymization Specialist (OPEN FOR FRESH GRAD),MicroSourcing,Data Engineering,0.3688
1027,"developer, analyst, sap, engineer, java, sql, net, manager, salesforce, web",Data Science Manager,Hinduja Global Solutions,Data Engineering,0.3688
1028,"machine, use, visualization, portfolio, python, product, sql, tableau, vendor, member",Data Encoder,Skills and Talent Employment Pool Inc. (STEP),Data Storytelling,3.172
1029,"machine, use, visualization, portfolio, python, product, sql, tableau, vendor, member",Data Science Analyst,"Smart Communications, Inc.",Data Storytelling,3.172
1030,"use, product, least, modeling, analytical, portfolio, statistic, excel, environment, machine",SAP ABAP Programmer,Sumifru (Philippines) Corporation,Modelling/Analysis,2.5236
1031,"machine, use, visualization, portfolio, python, product, sql, tableau, vendor, member",SAP ABAP Programmer,Sumifru (Philippines) Corporation,Data Storytelling,4.48
1032,"use, product, least, modeling, analytical, portfolio, statistic, excel, environment, machine",SAP ABAP Programmer,Sumifru (Philippines) Corporation,Modelling/Analysis,3.0863
1033,"use, product, least, modeling, analytical, portfolio, statistic, excel, environment, machine",Data Scientist,"Smart Communications, Inc.",Modelling/Analysis,5.0569
1034,"use, product, least, modeling, analytical, portfolio, statistic, excel, environment, machine",Data Scientist,"Smart Communications, Inc.",Modelling/Analysis,4.6479
1035,"use, product, least, modeling, analytical, portfolio, statistic, excel, environment, machine",Senior Data Scientist,"Novare Technologies, Inc.",Modelling/Analysis,3.8604
1036,"use, product, least, modeling, analytical, portfolio, statistic, excel, environment, machine",Data Scientist,EMAPTA,Modelling/Analysis,2.8599
1037,"use, product, least, modeling, analytical, portfolio, statistic, excel, environment, machine",Data Analytics & Visualization Supervisor,Curran Daly & Associates,Modelling/Analysis,1.3942
1038,"marketing, update, evaluation, resolve, message, budgetsimprove, predict, aggregateqa, activitiesbuild, kpis_forecast",Equity Analytics Production Associate,MSCI Hong Kong Limited,Business Application,16.4553
1039,"use, product, least, modeling, analytical, portfolio, statistic, excel, environment, machine",Data Engineering Specialist,CBRE Pte Ltd,Modelling/Analysis,0.9591
1040,"use, product, least, modeling, analytical, portfolio, statistic, excel, environment, machine",Senior Climate Data Specialist,MSCI Hong Kong Limited,Modelling/Analysis,4.9517
1041,"use, product, least, modeling, analytical, portfolio, statistic, excel, environment, machine",Sales Analyst Supervisor,Home Credit Philippines,Modelling/Analysis,0.1839
1042,"use, product, least, modeling, analytical, portfolio, statistic, excel, environment, machine",Data Scientist | CUBAO,Alorica Philippines,Modelling/Analysis,1.2004
1043,"developer, analyst, sap, engineer, java, sql, net, manager, salesforce, web",Data Scientist (Tableau and VBA Experience),KMC Solutions,Data Engineering,0.3688
1044,"developer, analyst, sap, engineer, java, sql, net, manager, salesforce, web",Data and Analytics Officer - Homebased,"Sysgen RPO, Inc.",Data Engineering,0.3688
1045,"developer, analyst, sap, engineer, java, sql, net, manager, salesforce, web",Data Analyst (12 Months),Manpower Outsourcing Services Inc.,Data Engineering,0.3688
